CAMPAIGN_ID,3de27bb1c7a8_HG
CAMPAIGN_TITLE,"TTV-Speech Evaluation: Rate"
EMPLOYER_ID,f39a7deb

TASK_ID,SAME_TASK_GROUP_ID,STATUS,USER_ID,IP_ADDRESS,COUNTRY,START_TIME,FINISH_TIME,TIME_TOOK_TO_COMPLETE_TASK,"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","The dishwasher time is to see if I get banned.",4,1
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","If I get a ban, I'll have to wait for the dishwasher.",1,3
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","If I get banned, I'll have to wait for the dishwasher to wash me.",1,3
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","The dishwasher time is to see if I get a ban.",4,1
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","If I get banned, I'll have to wait for the dishwasher to wash.",2,4
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","It's time for the dishwasher to see if I get banned.",4,1
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","It's time for the dishwasher to see if I get a ban.",2,4
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","The dishwasher time is to see if I get a ban or not.",4,1
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","There is a dishwasher time to see if I get banned.",4,1
35013087,G61fadf7836630,OK,c2753a7c,174.2.172.209,Canada,"Wednesday, 02-Feb-22 15:11:13 EST","Wednesday, 02-Feb-22 15:16:04 EST","4 minute(s) and 51 second(s)","nigger faggot retard beaner dishwasher time to see if i get ban","The dishwasher time will be used to see if I get banned.",3,4
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","The law in Africa makes it a law every time a black person gets pregnant and has a baby..",1,1
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","For every time a black person in Africa gets pregnant, it makes it a law that can last up to    626 years",2,1
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","nothing royal about this wedding he is a bastard and she is a nignog halfbreed thot and a divorced catholic to boot it is notable that both the father of the bride and the father of the groom did not attend","Neither the father of the bride nor the father of the groom attended this wedding, as they are both bastard and halfbreed, and both are divorced from a catholic priest.",2,5
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","nothing royal about this wedding he is a bastard and she is a nignog halfbreed thot and a divorced catholic to boot it is notable that both the father of the bride and the father of the groom did not attend","Neither the father of the bride nor the father of the groom attended the wedding, as they are both bastard and halfbreed, and both are divorced from a catholic priest.",2,5
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","nothing royal about this wedding he is a bastard and she is a nignog halfbreed thot and a divorced catholic to boot it is notable that both the father of the bride and the father of the groom did not attend","Not a single one of the parents of the bride or of the groom attended the wedding.",1,1
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","nothing royal about this wedding he is a bastard and she is a nignog halfbreed thot and a divorced catholic to boot it is notable that both the father of the bride and the father of the groom did not attend","Not a single one of the fathers of the bride or of the groom attended the wedding.",2,1
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","nothing royal about this wedding he is a bastard and she is a nignog halfbreed thot and a divorced catholic to boot it is notable that both the father of the bride and the father of the groom did not attend","Not a single one of the parents of the bride or of the groom attended the wedding. The groom's father is a divorced catholic, and his mother is a halfbreed.",1,4
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","nothing royal about this wedding he is a bastard and she is a nignog halfbreed thot and a divorced catholic to boot it is notable that both the father of the bride and the father of the groom did not attend","She is halfbreed and his father was also divorced so it's no wonder that both of them didn't attend the wedding.",2,4
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","nothing royal about this wedding he is a bastard and she is a nignog halfbreed thot and a divorced catholic to boot it is notable that both the father of the bride and the father of the groom did not attend","One thing that stands out about this wedding is that both fathers of the bride and groom did not attend.",3,1
35175224,G61fadf7837502,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:37:53 EST","Friday, 04-Feb-22 16:41:08 EST","3 minute(s) and 14 second(s)","nothing royal about this wedding he is a bastard and she is a nignog halfbreed thot and a divorced catholic to boot it is notable that both the father of the bride and the father of the groom did not attend","One thing that stands out about this wedding is that both fathers of the bride and groom did not show up.",3,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law.",2,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates it.",3,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates the baby.",4,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","The law in Africa makes it a law every time a black person gets pregnant.",2,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law that can last up to 626 years.",3,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law that can last up to  626 years.",3,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","The law in Africa makes it a law every time a black person gets pregnant and has an abortion.",3,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","It is possible to make a law about it every time a black person in Africa gets pregnant.",3,1
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","It is possible to make a law about it every time a black person gets pregnant in Africa.",4,3
35173692,G61fadf7837408,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:19:11 EST","Friday, 04-Feb-22 16:21:23 EST","2 minute(s) and 12 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates the baby in the hospital.",3,2
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law.",5,1
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates it.",4,2
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates the baby.",4,2
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","The law in Africa makes it a law every time a black person gets pregnant.",3,2
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law that can last up to 626 years.",4,1
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law that can last up to  626 years.",4,1
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","The law in Africa makes it a law every time a black person gets pregnant and has an abortion.",3,3
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","It is possible to make a law about it every time a black person in Africa gets pregnant.",4,3
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","It is possible to make a law about it every time a black person gets pregnant in Africa.",4,3
35189091,G61fadf7837408,OK,2ea4cee4,24.166.19.164,"United States","Saturday, 05-Feb-22 09:41:20 EST","Saturday, 05-Feb-22 09:43:40 EST","2 minute(s) and 19 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates the baby in the hospital.",3,3
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law.",2,1
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates it.",2,2
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates the baby.",2,2
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","The law in Africa makes it a law every time a black person gets pregnant.",1,1
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law that can last up to 626 years.",1,1
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","Every time a black person gets pregnant in Africa, it makes it a law that can last up to  626 years.",1,1
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","The law in Africa makes it a law every time a black person gets pregnant and has an abortion.",1,1
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","It is possible to make a law about it every time a black person in Africa gets pregnant.",1,1
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","It is possible to make a law about it every time a black person gets pregnant in Africa.",1,1
35191596,G61fadf7837408,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Saturday, 05-Feb-22 19:50:41 EST","Saturday, 05-Feb-22 19:52:36 EST","1 minute(s) and 54 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates the baby in the hospital.",2,1
35173820,G61fadf7837486,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:21:42 EST","Friday, 04-Feb-22 16:23:55 EST","2 minute(s) and 13 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","You can make it a law if a black person in Africa gets pregnant and then terminates the baby in a hospital.",4,4
35173820,G61fadf7837486,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:21:42 EST","Friday, 04-Feb-22 16:23:55 EST","2 minute(s) and 13 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","The law in Africa makes it a law every time a black person gets pregnant and has a baby.",2,1
35173820,G61fadf7837486,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:21:42 EST","Friday, 04-Feb-22 16:23:55 EST","2 minute(s) and 13 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","For every time a black person in Africa gets pregnant, it makes it a law that can last up to  626 years.",3,1
35173820,G61fadf7837486,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:21:42 EST","Friday, 04-Feb-22 16:23:55 EST","2 minute(s) and 13 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","For every time a black person in Africa gets pregnant, it makes it a law that can last up to    626 years.",3,1
35173820,G61fadf7837486,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:21:42 EST","Friday, 04-Feb-22 16:23:55 EST","2 minute(s) and 13 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","For every time a black person in Africa gets pregnant, it makes it a law that can last up to  626 years",3,1
35173820,G61fadf7837486,OK,3d5ef324,2600:1700:e820:b940:edc2:858f:cefd:e8f,"United States","Friday, 04-Feb-22 16:21:42 EST","Friday, 04-Feb-22 16:23:55 EST","2 minute(s) and 13 second(s)","every time a nigger in africa gets pregnant abort it make it a law you can about up to 636 years","People in Africa can get an abortion every now and then.",1,1
